6.2644e-08,-5.1394e-07,-1.705e-06,7.1345e-06,-5.7947e-05,0.00028612,-0.00027538,-0.00051657,-0.00087669,-0.0020676,-0.0015583,-0.0022042,-0.0026536,-0.0018778,-0.0027369,-0.0023276,-0.0018401,-0.0028458,-0.0025091,-0.001614,-0.0029468,-0.0031522,-0.0014748,-0.0014148,-0.0030595,-0.0026869,-0.0030196,-0.0027909,-0.0014169,-0.003116,-0.0025564,-0.0015177,-0.0025343,-0.0023283,-0.0003273,-0.0020813,-0.0031342,-0.0023438,-0.002677,-0.0030057,-0.0015098,-0.0013112,-0.0011485,-0.0019051,-0.0031433,-0.0036888,-0.003646,-0.002302,0.001698,-0.0009718,0.056452,0.1866,0.1649,0.062196,0.10121,0.11073,-0.026645,-0.08927,-0.018892,-0.0059837,-0.036591,-0.057356,-0.07685,-0.02703,0.0079553,-0.029599,-0.040866,-0.040075,-0.048496,-0.027712,-0.040041,-0.064609,-0.025024,-0.011606,-0.043136,-0.041605,-0.026767,-0.013205,-0.010337,-0.031448,-0.031319,-0.0073308,-0.0086266,-0.024597,-0.022726,-0.015895,-0.013144,-0.018565,-0.028012,-0.023671,-0.013243,-0.013956,-0.017615,-0.016653,-0.010889,-0.006415,-0.0077438,-0.015543,-0.012947,-0.0029845,-0.0057896,-0.0079898,-0.0081896,-0.0048897,0.00015265,-0.0055356,-0.0080968,-0.0021615,-0.0037553,-0.0045802,-0.0018922,-0.0054758,0.00017056,0.0047728,0.00058321,-0.0022754,-0.00061163,0.0043265,0.0038448,-0.00025597,-0.0031589,-0.0035666,-0.0050861,-0.0078421,-0.0082096,-0.0081599,-0.005556,-0.0034958,-0.0038143,-0.0034467,-0.0023638,-0.002931,-0.0039651,-0.003029,-0.0024558,-0.00077173,0.00055416,-0.00041339,-0.00028565,5.2762e-05,0.00067199,0.0028093,0.0024072,0.0023566,0.0042016,0.0024915,0.00060411,0.0024971,0.0024023,0.0025026,0.0023877,0.00012307,0.00051256,0.0003635,-0.00054036,0.00017588,0.00026624,0.0015509,0.0023185,0.0021642,0.0019675,0.0016321,0.0014804,0.00041873,0.00017036,-0.00028377,0.00063032,0.00096397,0.00058083,0.00067079,0.00076233,0.0010926,0.0009958,0.0012577,0.0014241,0.0015297,0.0013464,0.001166,0.00084624,0.00093998,0.0011534,0.00076445,0.0006346,0.0008816,0.0010092,0.00084432,0.00073214,0.0006946,0.00063751,0.00056425,0.00046428,0.00038377,0.0003646,0.00032514,0.00025329,0.00020195,0.0001604,0.00011324,6.9955e-05,3.6198e-05
-7.141e-09,6.4859e-08,-2.1006e-07,1.6671e-06,-3.7281e-06,4.0795e-06,-7.7093e-05,-0.00024039,-9.957e-05,-0.00042855,-0.00088868,-0.00083157,-0.00093563,-0.00091413,-0.0011318,-0.00127,-0.0008625,-0.0011956,-0.0014325,-0.00093148,-0.001644,-0.00051909,-0.0014381,-0.001645,-0.0011684,-0.001127,-0.0018688,-0.0011849,-0.0028761,-0.0017448,-0.00022142,-0.0018562,-0.0011174,-0.0011998,-0.0022865,-0.0011646,-0.00063061,-0.0019431,-0.0021575,-0.0011033,-0.0014218,-0.0011283,-0.0016368,-0.0014853,-0.001837,-0.0012802,-0.0014204,0.014815,0.11255,0.16403,0.072793,0.093185,0.12721,-0.0095725,-0.10318,-0.06536,-0.021408,-0.055178,0.017624,0.055294,0.023333,0.047113,0.032832,0.0085048,-0.059327,-0.099955,-0.059451,-0.060494,-0.063495,-0.06057,-0.019761,-0.0018611,-0.018008,-0.038866,-0.036296,-0.017689,-0.033414,-0.03468,-0.029726,-0.024921,-0.0040047,-0.017614,-0.026702,-0.02093,-0.012379,-0.018598,-0.023551,-0.021907,-0.016893,-0.0043807,-0.014091,-0.019503,-0.0092272,-0.0092588,-0.012626,-0.016048,-0.013866,-0.0079514,-0.0028782,-0.005,-0.0088312,-0.0036548,-0.0031322,-0.004385,-0.0054835,-0.0052666,-0.0033159,0.0025582,-0.00376,-0.0060283,0.0024991,0.0023584,-0.0038483,-0.0056045,-0.0056115,-0.0019884,-0.0022558,-0.0024812,-0.0038572,-0.0029386,-0.00095726,0.0025631,0.00085082,-0.0024865,0.0017017,0.0019003,-0.002185,-0.0014166,-0.00053208,-6.2532e-05,-0.0007859,-0.0020346,-0.0015923,0.0005338,-0.00010803,0.00065401,-0.0006846,0.0013171,0.0033962,0.0039402,0.0014839,0.0032151,0.0030199,0.00033543,2.7988e-05,-7.0756e-05,0.000936,-0.0015518,-0.0023625,-0.0025555,-0.0045033,-0.0037436,-0.0026633,-0.0021268,-0.0020785,-0.00031428,0.00070895,0.00027019,0.0015572,0.0014894,0.0017818,0.00091847,0.00072041,0.0014468,0.0012543,0.00080059,0.00066295,0.0010124,0.00069315,0.00077279,0.0015036,0.0012496,0.00072204,0.001305,0.0021845,0.0014042,0.00080951,0.0010206,0.00093702,0.00069874,0.00046661,0.00060066,0.0013178,0.0013477,0.0010464,0.00097978,0.001012,0.0007982,0.00065232,0.00063781,0.00053863,0.00048587,0.00044175,0.00041251,0.0003643,0.00029639,0.00024147,0.00018595,0.00012525,8.1239e-05
0,1.0638e-08,4.9437e-08,7.9371e-08,-9.8679e-07,-3.5448e-06,-3.7318e-05,-6.2434e-05,8.4132e-05,-0.00066473,-0.0010152,1.5403e-05,-0.0012446,-0.0020644,-0.0017063,-0.0015565,-0.0014772,-0.0023958,-0.0021145,-0.0016714,-0.0023514,-0.0026367,-0.0022443,-0.0019501,-0.0021625,-0.0012839,-0.00059835,-0.0026729,-0.00079555,-0.0040611,-0.0046429,-0.0010712,-0.0014739,-0.0022931,-0.0027019,-0.0021337,-0.0047065,-0.0027674,-0.0021641,-0.0017919,-0.003004,-0.0030796,-0.0020376,-0.00040696,-0.0027364,0.040027,0.16889,0.12953,0.062722,0.17028,0.088188,-0.091023,-0.15639,-0.084519,-0.070886,-0.084249,0.055788,0.061303,0.060511,0.039255,0.022921,0.051831,-0.031488,-0.05939,-0.01269,-0.040367,-0.084813,-0.060423,-0.040663,-0.052956,-0.012926,-0.023375,-0.03137,-0.038069,-0.034771,-0.016428,-0.028684,-0.041142,-0.014419,-0.0029953,-0.030465,-0.036553,-0.013212,-0.020149,-0.023317,-0.029378,-0.021617,-0.010009,-0.011894,-0.01383,-0.0048192,-0.0083546,-0.0060607,-0.0039003,-0.015143,-0.017832,-0.0071483,-0.011449,-0.0095022,-0.0085444,-0.006943,0.00044817,-0.00081264,-0.009882,-0.0010878,0.0018158,-0.0044559,6.5305e-05,-0.00057454,-0.0044172,0.0013374,-0.0025902,-0.0063643,-0.00060028,-0.0012962,-0.004345,-0.0016508,-0.0049758,-0.0069796,4.1313e-05,0.0041085,0.00072261,0.0012604,0.0042037,0.0023198,-0.00082668,-0.0015893,-0.00063281,-0.0010937,-0.0024854,-0.0018111,0.00034765,0.0028192,0.0018917,0.0026985,0.0026356,0.00056937,0.00064076,0.0030881,0.0024882,0.0020626,0.0017952,0.00094965,0.0009338,-0.0018136,-0.0023052,-0.0013024,-0.00015574,0.00046352,0.0014741,0.0034066,0.0030833,0.002868,0.0026999,0.0015588,0.0012676,0.0019242,0.0025867,0.0026506,0.0026109,0.0022651,0.0026208,0.0019406,0.0021402,0.0018268,0.00074857,0.00058374,0.00034439,0.0012418,0.00068859,-0.00015028,-0.00023403,0.0014429,0.001648,-8.6627e-05,-0.00021139,0.00096425,0.0010406,-0.00048722,-0.00012498,0.0020641,0.0022507,0.0014602,0.0015494,0.0017214,0.0013076,0.0011684,0.0011967,0.0010047,0.00084261,0.00084548,0.00088951,0.00078258,0.00063388,0.00056598,0.00048835,0.00035255,0.00025561,0.00019812,0.00014628
0,0,-8.073e-26,4.2492e-08,-3.7593e-07,1.4511e-06,-6.1734e-06,9.7168e-06,2.2613e-05,2.9143e-05,0.00025026,-4.368e-05,-0.00023361,2.7727e-05,0.00012208,9e-05,-0.0015486,-0.00079338,-0.00031041,-0.0012427,-0.0011899,-0.000564,-0.0013173,-0.0017029,-0.0018549,-0.0030024,-0.0023938,-0.000861,-0.0016478,-0.0015664,0.00037323,-0.0024979,-0.0014694,0.00123,-0.00052724,-0.00056335,-0.0020623,-0.0027271,-0.0021762,-0.0023991,-0.0042721,0.0031783,-0.00038637,0.045063,0.23689,0.16482,0.022053,0.22797,0.13761,-0.14992,-0.20461,-0.077724,-0.080391,-0.14803,0.031995,0.0033401,0.064108,0.044087,0.020146,0.086193,0.015161,-0.019175,-0.01343,-0.031201,-0.071842,-0.031846,0.015684,-0.051535,-0.044394,-0.048145,-0.020348,-0.028845,-0.066566,-0.030053,-0.0062798,-0.021062,-0.050441,-0.017766,0.00057624,-0.023817,-0.027121,-0.025015,-0.018302,-0.032864,-0.033276,-0.016545,-0.025464,-0.019426,-0.0059317,-0.0050663,-0.010706,-0.0097705,0.0047306,-0.00076239,-0.008721,-0.013294,-0.0011022,-0.0074446,-0.021533,-0.01428,-0.0039348,-0.0047819,-0.0046242,-0.0075751,-0.0034593,0.00015075,-0.0029126,-0.005778,-0.0022038,-0.0053364,-0.0075533,-0.0024418,-0.0083891,-0.0084203,-0.00028484,0.00039996,-0.0080431,-0.0072784,-0.0032347,-0.00025645,0.0004631,-0.0013256,0.0009939,0.0061539,0.0028783,-0.00041302,-0.00050143,-0.0030964,-0.0046446,-0.0054336,-0.0070989,-0.0046071,-0.0017153,-0.0010001,-0.00023218,-0.00020753,-0.002659,0.0013194,0.00088672,0.00019237,0.0017849,0.0043105,0.0021715,0.0013596,0.0003032,-0.0016563,-0.00068394,-0.00061527,-0.00048841,0.0014934,0.0044386,0.0036407,0.0037737,0.0046644,0.0043258,0.0040046,0.0031236,0.0034165,0.0020305,0.0013016,0.0011163,0.0014312,0.0018442,0.0020889,0.001048,0.0012714,0.0020763,0.0025964,0.0020203,0.0020584,0.0025572,0.0022528,0.0017852,0.00069665,0.00068053,0.00018806,-0.00067269,-0.00027282,0.0015477,0.0030388,0.0032121,0.0024594,0.0020324,0.0018074,0.0013162,0.0014056,0.0011401,0.0010192,0.0011342,0.0014432,0.0012814,0.00112,0.0010402,0.00093668,0.00076709,0.00056684,0.00048618,0.00040172,0.0003117,0.00023232
0,0,0,1.0039e-25,1.8482e-08,1.6423e-08,1.025e-07,-4.8517e-07,-8.5798e-06,-2.776e-05,-8.8787e-05,-9.0942e-05,-0.00037638,-0.00063871,-0.00026896,-0.00073893,-0.00086007,-0.00093526,-0.00099299,-0.0011361,-0.0014202,-0.00051446,-0.0018268,-0.0012546,-0.00083055,-0.0013665,-0.0015262,-0.00081262,-0.00083352,-0.0011975,-0.002852,-0.00046181,-0.0012329,-0.0028502,-0.00045576,-0.00070139,-0.00038908,-0.00031393,-0.0013299,-0.0016752,-0.001676,0.0018635,-0.0040141,0.084725,0.28385,0.12671,0.024856,0.27005,0.085463,-0.20965,-0.21239,-0.050384,-0.091978,-0.141,0.050916,-0.004552,0.078065,-0.0080519,0.01249,0.090381,-0.0076045,0.0051091,-0.0027701,-0.039607,-0.076867,-0.0087853,0.0089154,-0.067739,-0.020761,-0.04105,0.0075742,-0.026709,-0.08417,-0.031272,-0.0036698,-0.019823,-0.06157,-0.021135,-0.0097285,-0.016798,-0.024997,-0.037412,-0.0080535,-0.02166,-0.030128,-0.026997,-0.028811,-0.014513,-0.0082066,-0.0052601,-0.019257,-0.0084838,0.015146,0.00015037,-0.01116,-0.010607,0.0047224,-0.009552,-0.019662,-0.014947,-0.012039,-6.4418e-05,-0.012795,-0.010713,0.0048879,-7.6792e-05,-0.0029528,-0.0033228,-0.0010024,-0.0072276,-0.00040732,-0.0025363,-0.010456,-0.0068052,-0.0039625,-0.002843,-0.0070167,-0.009379,-0.0025075,0.0023721,-0.0012193,-0.00093242,0.0039703,0.0034295,0.00021774,-0.0019762,-0.0030846,-0.003818,-0.0032871,-0.0045787,-0.0026194,-0.0031251,-0.0036349,-0.0028039,-0.0031442,-0.0033035,-0.00079842,0.0017205,0.0010159,0.0023079,0.0043265,0.0015916,0.0016555,0.0012064,0.0011616,-0.0016722,-0.0010302,-0.0012452,-0.0012651,0.0005609,0.0012812,0.0025074,0.0025289,0.0039211,0.0041114,0.003993,0.0038252,0.0037662,0.0034653,0.0030205,0.0016649,0.00069914,0.00050906,0.00068088,0.00075177,0.0010321,0.0025917,0.003055,0.0020822,0.0021839,0.003264,0.0025098,0.00020142,-0.00094601,0.00048785,-0.00028939,-0.0012664,-0.00036085,0.0023881,0.0033327,0.0025714,0.001813,0.0018137,0.0012423,0.0010343,0.0013669,0.0010965,0.0010187,0.0013531,0.0017564,0.0014219,0.0012353,0.0011783,0.0011313,0.0008248,0.00059971,0.00056729,0.0004662,0.00035698,0.0002685
0,0,0,0,2.242e-11,4.5513e-09,1.4295e-07,-2.8671e-07,1.8663e-06,-1.7104e-05,-1.5342e-05,-0.00022633,2.4489e-05,-0.00020666,-0.00088472,-0.00043049,-0.00075804,-0.0010435,-0.0014801,-0.00078693,-0.00097523,-0.0023694,-0.0010151,-0.0011475,-0.0014276,-0.0014976,-0.0014001,-0.0015921,-0.0016364,-0.00088328,-0.0025777,-0.0010907,-0.0014969,-0.0027261,-0.0021325,-0.00073289,-0.00076256,-0.0015957,-0.003002,0.0022104,-0.0046619,0.052078,0.27991,0.19439,-0.0090158,0.22419,0.15475,-0.1928,-0.27587,-0.075392,-0.03898,-0.15375,0.041018,0.035668,0.04023,1.7271e-05,-0.023176,0.06538,-0.043289,-0.013872,0.041921,-0.018632,-0.078222,-0.0095694,0.029116,-0.052215,-0.040038,-0.040086,-0.013167,0.0055312,-0.039299,-0.02893,-0.036429,-0.026523,-0.03185,-0.034272,-0.037178,-0.035435,-0.014901,-0.0301,-0.029182,-0.018281,-0.012085,-0.013509,-0.031324,-0.024737,-0.01518,-0.0090495,-0.011738,-0.016115,0.0031187,0.006928,-0.0012214,-0.0070723,-0.0041114,-0.0030321,-0.0078414,-0.01103,-0.012384,-0.0035362,-0.0059879,-0.0048399,-0.0021632,-0.0038584,-0.00075471,0.0025995,0.00016695,-0.0055833,-0.0010108,0.00042039,-0.0042767,-0.0057976,-0.0059717,-0.0017674,-0.0028895,-0.0055534,-0.0072665,-0.0024316,0.0017903,0.0016389,0.0025773,0.0024341,0.0024426,0.001224,0.001124,0.0007947,-0.00039489,0.00017188,0.00052264,0.0017168,0.0013148,-0.00014908,-0.002482,-0.0023298,-0.0017426,-0.001901,-0.0007184,0.0015232,0.003575,0.0016347,-3.6298e-05,-4.1581e-05,6.9947e-05,-0.0013119,-0.0012365,-0.00058155,0.0003558,0.0010559,0.0025955,0.0034994,0.0034724,0.0050363,0.0051573,0.0044321,0.0025273,0.0023725,0.0035734,0.0034059,0.0016342,0.0012799,0.0020017,0.0013144,0.0018029,0.0028086,0.0044473,0.0036896,0.0023894,0.0029205,0.002173,0.00028542,-0.0027746,-0.0027308,-0.0019148,-0.0026187,-0.0019918,0.0010048,0.0031993,0.0030757,0.0023205,0.0019693,0.0015052,0.0010857,0.001237,0.0010308,0.0011294,0.0015258,0.0021731,0.0022812,0.0020105,0.0017221,0.0015394,0.0013451,0.0010448,0.00091762,0.00077455,0.00062314,0.00048774,0.00041439,0.00035594,0.00027547
0,0,0,0,0,2.82e-09,-1.2355e-09,3.6647e-07,-7.084e-07,-1.902e-06,-6.22e-06,-0.00016058,-7.1274e-05,-0.00022112,-0.00072516,-0.0006935,-0.0003733,-0.0015786,-0.0017837,-0.00096438,-0.0013971,-0.0015944,-0.0012752,-0.0011196,-0.0016504,-0.0017674,-0.0012918,-0.0016615,-0.0021977,-0.0013031,-0.00092226,-0.0013353,-0.0025552,-6.6286e-05,-0.0018992,-0.0025876,-0.0012196,0.00057895,-0.0048524,0.0054915,-0.0070721,0.10979,0.34961,0.12919,0.0070251,0.28104,0.059708,-0.28002,-0.29245,-0.016879,-0.080593,-0.11749,0.089089,0.021224,0.052589,-0.0391,-0.0050888,0.042357,-0.064247,-0.0059326,0.030362,-0.01896,-0.077946,0.015414,0.031723,-0.057562,-0.041019,-0.037825,-0.017401,-0.03455,-0.0062256,0.014727,-0.031666,-0.031114,-0.0309,-0.031618,-0.049655,-0.041771,-0.019347,-0.026467,-0.031116,-0.019245,-0.0017872,-0.012349,-0.024144,-0.016211,-0.017351,-0.017346,-0.014669,-0.0057594,0.0014024,-0.00088624,0.0013816,-0.0016915,-0.0042056,-0.003735,-0.0059441,-0.0076947,-0.0048741,-0.0063688,-0.0039134,0.002063,-0.0018408,-0.0046407,0.0016453,0.0014837,-0.001527,-0.0023415,-0.0012703,-0.0012092,-0.0029015,-0.0047366,-0.0036056,-0.0039974,-0.0029614,-0.0035391,-0.00521,-0.00034112,0.0050438,0.0047929,0.0013134,0.0032702,0.0042625,0.0034321,0.0025686,0.0017266,0.0028002,0.0026378,0.00011164,0.00031616,0.0024424,-7.2506e-06,-0.0027027,-0.0016734,-0.00071099,0.00027009,0.0024287,0.0057761,0.004035,0.0021545,0.0011326,-0.00012183,-0.0020676,-0.0025363,0.00089898,0.0014576,0.0023169,0.0023491,0.0045454,0.0055158,0.0039249,0.0045978,0.0047145,0.0045623,0.0037858,0.0037489,0.0037541,0.0037208,0.0035244,0.0036365,0.0032482,0.0018964,0.0028616,0.0041432,0.0054281,0.0036039,0.0030971,0.0031507,0.0010619,-0.00090465,-0.0017467,-0.001285,-0.0026137,-0.0028076,-0.00016733,0.0027068,0.0036078,0.0034527,0.0021901,0.0018846,0.0013055,0.0013662,0.0014765,0.00095347,0.0014402,0.0020309,0.0024636,0.0023744,0.0022267,0.0019601,0.0015781,0.0012833,0.0012114,0.0011102,0.00086267,0.0007087,0.00058445,0.00049374,0.00039533,0.00032694
0,0,0,0,0,0,6.3536e-09,3.1947e-08,-3.5001e-07,1.99e-06,-1.4028e-05,1.9243e-05,-6.9677e-06,-0.00025615,-6.4826e-05,-0.00046392,-0.0011067,-0.0018685,-0.00033166,-0.00035493,-0.0013252,-5.73e-05,-0.0012394,-0.0013275,-0.0021949,-0.0014465,-0.001094,-0.0020175,-0.00098056,-0.00085296,-0.00033182,-0.0015294,-0.0013102,-0.0026976,-0.00067097,-0.0035541,-0.00095085,-0.0036919,0.0037586,-0.0028577,0.063434,0.36383,0.23725,-0.045899,0.25779,0.15147,-0.28265,-0.37679,-0.07674,-0.010188,-0.15888,0.097116,0.054504,0.040932,-0.016675,-0.051586,0.05181,-0.08169,-0.014357,0.045181,-0.017825,-0.078781,-0.0071057,0.055209,-0.044472,-0.048153,-0.038892,-0.010971,-0.047158,-0.055943,0.042277,0.010624,-0.023765,-0.032157,-0.020399,-0.037899,-0.055824,-0.032035,-0.02984,-0.029824,-0.023395,-0.0064517,-0.0081857,-0.020753,-0.0098597,-0.0093626,-0.022627,-0.01751,-0.0054276,-0.00024828,-0.0076874,-0.0047602,-0.00033118,-0.00054668,-0.0040912,-0.010341,-0.0048699,-0.004114,-0.00536,-0.0032948,2.9285e-05,0.00072703,-0.00035196,0.0028245,-0.00013774,-0.0016642,-0.0011511,-0.0017693,-0.0041196,-0.0067713,-0.0049905,-0.0037567,-0.0037039,-0.0055873,-0.004937,-0.0055554,0.00031806,0.0037012,0.0010095,0.00029793,0.0028786,0.0030854,0.0020873,0.0026741,0.0012946,0.0030804,0.0053372,0.003732,0.0010459,0.00010872,-0.0016346,-0.0027183,-0.0028986,-0.0031748,-0.0011768,0.00083105,0.0031584,0.0036496,0.001488,0.0030574,0.0027601,-0.0012264,-0.0036751,-0.0010433,0.00074451,0.00085394,0.0037571,0.0039613,0.0050232,0.0057085,0.0042143,0.0033185,0.0020071,0.0012869,0.0026897,0.0024898,0.0012777,0.0018915,0.0040284,0.0041372,0.0030146,0.0034367,0.0045169,0.004866,0.0026764,0.0028733,0.0029128,0.0006474,-0.00069718,-0.0023287,-0.0021331,-0.0029878,-0.0042194,-0.001362,0.001875,0.0035091,0.0037197,0.0021645,0.0012951,0.0015851,0.0012669,0.0013719,0.00087437,0.0013453,0.0022958,0.0027161,0.002692,0.0025974,0.0022926,0.0016844,0.0013538,0.0011736,0.0012765,0.0010641,0.00084707,0.00073893,0.00061448,0.00050995,0.00038115,0.00032275
0,0,0,0,0,0,0,-1.2929e-08,2.7734e-07,-5.7334e-07,2.483e-07,1.1399e-06,-9.3002e-05,-2.4809e-05,0.00031838,0.00022813,-0.0004879,-0.00022852,-0.0016937,-0.0037815,-0.0030823,-0.00034894,-0.0003236,-0.00061598,0.00089289,0.0007872,-0.00075632,-0.0010343,-0.0016084,-0.0012838,-0.0012368,-0.00087722,0.00073785,-0.00062456,-0.00029595,-0.00073265,-0.00052683,-0.0016052,0.00067553,0.025288,0.33808,0.35762,-0.051006,0.19806,0.24972,-0.25689,-0.44325,-0.18904,0.049092,-0.18097,0.07868,0.097307,0.047111,0.0071367,-0.083533,0.060515,-0.087393,-0.074555,0.077506,0.014079,-0.083512,-0.042783,0.070176,-0.033379,-0.056411,-0.0425,-0.013446,-0.015864,-0.088335,0.011377,0.041821,-0.0064725,-0.032641,-0.024739,-0.017011,-0.046739,-0.031977,-0.037882,-0.038552,-0.017614,-0.0087755,-0.0080147,-0.022093,-0.012477,-0.0047165,-0.017685,-0.018071,-0.013612,0.0045755,-0.0029719,-0.0078365,-0.0063166,-0.0021438,-0.0037465,-0.010685,-0.0087324,-0.0040925,0.0030562,0.00079311,-0.0024893,-5.5765e-05,0.002526,0.0063698,0.00040541,-0.0029211,-0.0030921,-0.0011916,-0.0081172,-0.011104,-0.0056791,-0.004799,-0.0021208,-0.0046986,-0.005879,-0.0041586,0.0052891,0.0058641,-0.00079892,-0.0018728,0.00044126,0.0035997,0.003084,0.00013239,0.0020964,0.0045353,0.006227,0.0038464,0.0025596,0.0037526,-0.002613,-0.0061509,-0.0037164,-0.0025167,-0.00025119,0.00067944,0.0019803,0.001739,0.0024671,0.0030466,0.0015378,-0.0026451,-0.0030722,-0.00052067,-0.0013827,-0.0028967,-0.0012165,0.0023728,0.0053428,0.0056739,0.0060863,0.0047575,0.0035032,-2.1382e-05,0.00027471,0.002596,0.0016459,0.0020147,0.0035367,0.0039624,0.003412,0.0049147,0.0079638,0.0058549,0.0036858,0.0029053,0.0025149,-0.00029728,-0.0018586,-0.0014071,-0.0043195,-0.0064552,-0.0023414,0.0026792,0.0036884,0.0030111,0.0021133,0.0015332,-0.00016897,0.00056888,0.00090614,-0.00025252,0.00081139,0.0018125,0.0028375,0.0027146,0.0024964,0.0025981,0.0023889,0.001777,0.0013526,0.0015584,0.0015008,0.0012227,0.0010649,0.00098733,0.0008176,0.00066331,0.00048715,0.00033358,0.00030718
0,0,0,0,0,0,0,0,-5.2775e-10,4.7071e-08,-1.42e-07,1.3458e-06,-5.4976e-06,-1.3343e-07,-7.4785e-05,-0.000192,-0.00010291,-0.00076012,-0.00051894,-0.00075465,-0.00042606,-0.0009113,-0.0017052,-0.00033758,-0.0015589,-0.0018922,-0.0016471,-0.0018952,-0.00058971,-0.0027705,-0.00022858,-0.0019276,0.00056842,-0.0023941,-0.0015291,-0.0039108,0.0073464,-0.013113,0.16798,0.49037,0.1094,-0.0050008,0.36439,-0.060279,-0.4471,-0.42368,0.017727,-0.053044,-0.10024,0.20153,0.07421,0.060029,-0.11826,0.027565,-0.015055,-0.20407,0.014837,0.10808,-0.041893,-0.072598,0.02785,0.044801,-0.069411,-0.084397,-0.0055444,0.022128,-0.08247,-0.046601,0.02862,0.0071013,-0.0083191,-0.026536,-0.026058,-0.033737,-0.037219,-0.010334,-0.042326,-0.039439,0.0069806,0.0092853,-0.017103,-0.033942,-0.0042076,-0.00095781,-0.024062,-0.017685,-0.0039844,0.0087882,-0.007458,-0.0039684,-0.0088993,-0.00058145,0.0017178,-0.0034345,-0.010576,-0.0056078,0.00015439,0.00061456,-0.0062567,-0.0026167,0.011995,0.011979,-0.0025482,-0.0017877,0.0060532,-0.0006976,-0.0065995,-0.0038813,-0.0061401,-0.0062562,-0.0040896,-0.0078685,-0.011873,-0.00011036,0.012755,0.0067671,-0.00087522,0.0021693,0.01181,0.005518,-0.00093936,0.0051015,0.0071879,0.0041989,0.0049992,0.0067138,0.00036581,-0.00021762,-0.0016477,-0.0051856,-0.0079141,-0.002796,0.0029039,0.0022661,-0.00061956,0.0002319,0.0049708,0.0031363,0.00025245,-0.0015561,-0.00061227,-0.00073077,-0.0029882,0.0010362,0.0024064,0.003155,0.0069983,0.0073891,0.0039803,0.0025928,0.0043004,0.0017756,-0.0027313,-0.0025484,0.0016502,0.0019086,0.0021077,0.004713,0.0074822,0.0072846,0.0064527,0.005068,0.0022077,-0.00038357,-0.0032828,-0.00496,-0.006821,-0.0077084,-0.0080877,-0.00027377,0.004164,0.0043542,0.0036727,0.00097003,0.0014952,-0.00028515,0.00014354,-0.00041941,0.00053083,0.001193,0.0019613,0.0028942,0.0024334,0.002771,0.0026857,0.0026506,0.0020045,0.0017922,0.0019738,0.0016806,0.0011394,0.00089502,0.0012198,0.0010267,0.00081846,0.00051853,0.00033459,0.0002416,0.00020194,0.00026266
